CustomerID,Probability of Churning
8191-XWSZG,0.024
1074-WVEVG,0.024
2900-PHPLN,0.024
8207-VVMYB,0.024
3458-IDMFK,0.024
5474-LAMUQ,0.024
4795-UXVCJ,0.024
9220-CXRSC,0.024
9447-YPTBX,0.023
2428-HYUNX,0.023
5917-RYRMG,0.023
1813-JLKWR,0.023
5871-DGTXZ,0.023
7026-YMSBE,0.023
2812-REYAT,0.023
3308-DGHKL,0.023
9824-QCJPK,0.023
5847-MXBEO,0.023
9531-NSBMR,0.023
5743-KHMNA,0.023
7452-FOLON,0.023
1682-VCOIO,0.023
3910-MRQOY,0.023
3521-HTQTV,0.023
3884-UEBXB,0.023
5924-SNGKP,0.023
3865-ZFZIB,0.023
7813-TKCVO,0.023
6848-HJTXY,0.023
0827-ITJPH,0.023
1069-QJOEE,0.023
8917-FAEMR,0.023
2848-YXSMW,0.023
5176-LMJXE,0.023
0902-RFHOF,0.023
7446-SFAOA,0.023
8347-GDTMP,0.023
0129-QMPDR,0.023
0301-KOBTQ,0.023
9170-ARBTB,0.023
4703-MQYKT,0.023
1985-MBRYP,0.023
2749-CTKAJ,0.023
7297-DVYGA,0.023
8515-OCTJS,0.022
3774-VBNXY,0.022
5495-GPSRW,0.022
2346-CZYIL,0.022
8896-RAZCR,0.022
8402-OOOHJ,0.022
7815-PDTHL,0.022
4980-URKXC,0.022
0774-RMNUW,0.022
8430-TWCBX,0.022
2228-BZDEE,0.022
1022-RKXDR,0.022
7319-ZNRTR,0.022
9953-ZMKSM,0.022
5542-NKVRU,0.022
7216-KAOID,0.022
4299-OPXEJ,0.022
0621-TSSMU,0.022
2696-RZVZW,0.022
3768-VHXQO,0.022
5171-EPLKN,0.022
3097-FQTVJ,0.022
4685-TFLLS,0.022
3982-JGSFD,0.022
3280-NMUVX,0.022
1945-XISKS,0.022
8779-YIQQA,0.022
8859-YSTWS,0.022
1223-UNPKS,0.022
9500-WBGRP,0.022
8327-WKMIE,0.022
9504-YAZWB,0.022
6096-EGVTU,0.022
4458-KVRBJ,0.022
1686-STUHN,0.022
3372-CDXFJ,0.022
8143-ETQTI,0.022
2300-RQGOI,0.022
6518-KZXCB,0.022
0582-AVCLN,0.022
7167-PCEYD,0.022
7706-YLMQA,0.022
6897-RWMUB,0.022
2384-OVPSA,0.022
8884-FEEWR,0.022
8512-WIWYV,0.022
5451-MHQOF,0.022
5774-QPLTF,0.022
4636-TVXVG,0.022
7114-AEOZE,0.022
7799-LGRDP,0.021
4121-AGSIN,0.021
8464-EETCQ,0.021
3970-XGJDU,0.021
2804-ETQDK,0.021
5583-EJXRD,0.021
5666-MBJPT,0.021
0318-ZOPWS,0.021
1302-TPUBN,0.021
3976-HXHCE,0.021
4990-ALDGW,0.021
9507-HSMMZ,0.021
2253-KPMNB,0.021
9624-EGDEQ,0.021
3764-MNMOI,0.021
5442-PPTJY,0.021
8285-ABVLB,0.021
5848-FHRFC,0.021
2796-NNUFI,0.021
7399-QHBJS,0.021
5529-GIBVH,0.021
1767-CJKBA,0.021
6292-TOSSS,0.021
1088-AUUZZ,0.021
4518-FZBSX,0.021
6217-KDYWC,0.021
3646-ITDGM,0.021
4698-KVLLG,0.021
8592-PLTMQ,0.021
9548-LERKT,0.021
2068-WWXQZ,0.021
4335-BSMJS,0.021
6407-GSJNL,0.021
4807-IZYOZ,0.021
1371-OJCEK,0.021
1333-PBMXB,0.021
4584-LBNMK,0.021
7602-DBTOU,0.02
3284-SVCRO,0.02
6345-FZOQH,0.02
6625-FLENO,0.02
5115-GZDEL,0.02
2122-SZZZD,0.02
6323-AYBRX,0.02
7083-MIOPC,0.02
7463-IFMQU,0.02
0932-YIXYU,0.02
2616-FLVQC,0.02
2984-RGEYA,0.02
8544-JNBOX,0.02
6000-UKLWI,0.02
3154-HMWUU,0.02
8999-EXMNO,0.02
6725-TPKJO,0.02
1272-ILHFG,0.02
9845-QOMAD,0.02
9710-NJERN,0.02
4163-NCJAK,0.02
1403-LKLIK,0.02
2675-IJRGJ,0.02
9361-YNQWJ,0.02
5148-HKFIR,0.02
1401-FTHFQ,0.02
9602-WCXPI,0.02
4884-LEVMQ,0.02
0442-TDYUO,0.02
5859-HZYLF,0.02
9717-IOAAF,0.02
5821-MMEIL,0.02
6072-NUQCB,0.02
7161-DFHUF,0.02
0281-CNTZX,0.02
5313-FPXWG,0.02
1934-MKPXS,0.02
7416-CKTEP,0.019
1460-UZPRJ,0.019
3251-YMVWZ,0.019
5146-YYFRZ,0.019
0301-FIDRB,0.019
7945-PRBVF,0.019
6961-MJKBO,0.019
5598-IKHQQ,0.019
7606-BPHHN,0.019
0531-XBKMM,0.019
4526-EXKKN,0.019
0854-UYHZD,0.019
7941-RCJOW,0.019
1047-RNXZV,0.019
6527-PZFPV,0.019
4804-NCPET,0.019
3973-SKMLN,0.019
0971-QIFJK,0.019
7493-GVFIO,0.019
1862-QRWPE,0.019
5006-MXVRN,0.019
0780-XNZFN,0.019
7471-WNSUF,0.019
2662-NNTDK,0.019
6828-HMKWP,0.019
8859-DZTGQ,0.019
1657-DYMBM,0.019
3635-QQRQD,0.019
2324-AALNO,0.019
8249-THVEC,0.019
1591-XWLGB,0.019
6892-BOGQE,0.019
9588-YRFHY,0.019
5730-DBDSI,0.019
3454-JFUBC,0.019
2817-LVCPP,0.019
6349-JDHQP,0.019
3274-NSDWE,0.019
5995-LFTLE,0.019
5003-OKNNK,0.019
0362-RAOQO,0.019
8395-ETZKQ,0.019
4213-HKBJO,0.019
5044-XDPYX,0.019
0374-FIUCA,0.019
7695-PKLCZ,0.019
0732-OCQOC,0.018
7515-LODFU,0.018
4635-EJYPD,0.018
9916-AYHTC,0.018
1215-EXRMO,0.018
0936-NQLJU,0.018
1705-GUHPV,0.018
1087-GRUYI,0.018
0704-VCUMB,0.018
5849-ASHZJ,0.018
9950-MTGYX,0.018
9938-PRCVK,0.018
8540-ZQGEA,0.018
1927-QEWMY,0.018
4018-PPNDW,0.018
0769-MURVM,0.018
9646-NMHXE,0.018
9397-TZSHA,0.018
2314-TNDJQ,0.018
2995-YWTCD,0.018
7427-AUFPY,0.018
6080-LNESI,0.018
0505-SPOOW,0.018
4565-NLZBV,0.018
8859-AXJZP,0.018
7601-DHFWZ,0.018
5201-CBWYG,0.018
0397-ZXWQF,0.018
7115-IRDHS,0.018
0784-GTUUK,0.018
4625-LAMOB,0.018
0859-YGKFW,0.018
1982-FEBTD,0.017
9153-BTBVV,0.017
8606-OEGQZ,0.017
8434-VGEQQ,0.017
9418-RUKPH,0.017
9648-BCHKM,0.017
4361-FEBGN,0.017
8514-VZHEB,0.017
8774-GSBUN,0.017
7096-ZNBZI,0.017
1970-KKFWL,0.017
2718-YSKCS,0.017
3148-AOIQT,0.017
3279-DYZQM,0.017
3212-KXOCR,0.017
7996-MHXLW,0.017
3785-KTYSH,0.017
3027-YNWZU,0.017
6614-YWYSC,0.017
8232-UTFOZ,0.017
2452-MRMZF,0.017
6485-QXWWE,0.017
5567-GZKQY,0.017
7480-SPLEF,0.017
2632-TACXW,0.017
7601-GNDYK,0.017
6551-VLJMV,0.017
2961-VNFKL,0.017
5519-TEEUH,0.017
3913-RDSJZ,0.017
5699-BNCAS,0.017
9661-JALZV,0.017
6060-QBMGV,0.017
5656-JAMLX,0.017
1926-QUZNN,0.017
2143-LJULT,0.017
9814-AOUDH,0.017
6484-LATFU,0.017
0404-AHASP,0.017
9443-JUBUO,0.016
6370-ZVHDV,0.016
6772-WFQRD,0.016
4443-EMBNA,0.016
6925-BAYGL,0.016
0057-QBUQH,0.016
5334-AFQJB,0.016
3612-YVGSJ,0.016
6134-KWTBV,0.016
3359-DSRKA,0.016
1987-AUELQ,0.016
8361-LBRDI,0.016
5356-KZCKT,0.016
1270-XKUCC,0.016
3769-MHZNV,0.016
8237-ULIXL,0.016
9964-WBQDJ,0.016
9801-NOSHQ,0.016
2169-RRLFW,0.016
5360-XGYAZ,0.016
3957-SQXML,0.016
4836-WNFNO,0.016
7014-ZZXAW,0.016
7632-YUTXB,0.016
0626-QXNGV,0.016
3118-UHVVQ,0.016
8067-NIOYM,0.016
5846-ABOBJ,0.015
6734-PSBAW,0.015
8735-SDUFN,0.015
5346-BZCHP,0.015
1131-QQZEB,0.015
3261-CQXOL,0.015
4231-LZUYM,0.015
5854-KSRBJ,0.015
2892-GESUL,0.015
2595-KIWPV,0.015
8874-EJNSR,0.015
7009-PCARS,0.015
2509-TFPJU,0.015
1241-EZFMJ,0.015
3873-WOSBC,0.014
4707-YNOQA,0.014
8748-HFWBO,0.014
2650-GYRYL,0.014
5627-TVBPP,0.014
2072-ZVJJX,0.014
1635-NZATJ,0.014
4656-CAURT,0.014
4176-RELJR,0.014
1073-XXCZD,0.014
3836-FZSDJ,0.014
6010-DDPPW,0.014
4707-MAXGU,0.014
4962-CHQPW,0.014
1561-BWHIN,0.014
1080-BWSYE,0.014
5968-HYJRZ,0.014
7157-SMCFK,0.014
8532-UEFWH,0.014
0071-NDAFP,0.014
8219-VYBVI,0.013
1092-WPIVQ,0.013
7608-RGIRO,0.013
6546-OPBBH,0.013
4589-IUAJB,0.013
5266-PFRQK,0.013
9337-SRRNI,0.013
7977-HXJKU,0.013
1722-LDZJS,0.013
1834-WULEG,0.013
7267-FRMJW,0.013
2821-WARNZ,0.013
9178-JHUVJ,0.012
0463-TXOAK,0.012
6248-BSHKG,0.012
4530-NDRKU,0.012
9365-CSLBQ,0.012
3978-YNKDD,0.012
3070-FNFZQ,0.012
8008-OTEZX,0.012
0269-XFESX,0.012
1085-LDWAM,0.012
0354-VXMJC,0.012
7321-KKSDU,0.012
7850-THJMU,0.012
4302-ZYFEL,0.011
4955-VCWBI,0.011
0784-ZQJZX,0.011
6199-IPCAO,0.011
0969-RGKCU,0.011
2819-GWENI,0.011
5016-LIPDW,0.011
2560-QTSBS,0.011
3653-NCRDJ,0.011
8194-PEEBY,0.011
8277-RVRSV,0.011
5893-KCLGT,0.011
4883-KCPZJ,0.011
0804-YGEQV,0.011
3727-OVPRY,0.011
8590-OHDIW,0.011
1897-RCFUM,0.011
1764-VUUMT,0.011
9067-SQTNS,0.01
7242-EDTYC,0.01
8173-RXAYP,0.01
8902-ZEOVF,0.01
8626-XHBIE,0.01
1599-EAHXY,0.01
1269-FOYWN,0.01
4644-OBGFZ,0.01
7872-BAAZR,0.01
1852-QSWCD,0.01
9972-EWRJS,0.01
3507-GASNP,0.01
1757-TCATG,0.01
2481-SBOYW,0.01
8957-THMOA,0.01
1089-XZWHH,0.01
4487-ZYJZK,0.01
2878-DHMIN,0.01
0613-WUXUM,0.01
1697-LYYYX,0.009
1299-AURJA,0.009
4817-KEQSP,0.009
1635-HDGFT,0.009
3120-FAZKD,0.009
2007-QVGAW,0.009
6051-PTVNS,0.009
2208-MPXIO,0.009
6923-AQONU,0.009
0847-HGRML,0.009
2729-VNVAP,0.009
2075-PUEPR,0.009
7225-IILWY,0.009
5799-JRCZO,0.009
2181-TIDSV,0.009
7643-RCHXS,0.009
1306-RPWXZ,0.009
4277-BWBML,0.009
6651-RLGGM,0.009
8922-NPKBJ,0.008
3620-EHIMZ,0.008
3498-LZGQZ,0.008
1293-BSEUN,0.008
0640-YJTPY,0.008
0794-YVSGE,0.008
0206-OYVOC,0.008
3896-ZVNET,0.008
0831-JNISG,0.008
4193-IBKSW,0.008
4475-NVTLU,0.008
3457-PQBYH,0.008
9392-XBGTD,0.008
9838-BFCQT,0.008
4641-FROLU,0.008
0402-OAMEN,0.008
7647-GYYKX,0.008
2511-ALLCS,0.008
8577-QSOCG,0.008
3580-GICBM,0.008
0506-YLVKJ,0.008
0508-SQWPL,0.008
6857-TKDJV,0.008
9081-WWXKP,0.008
6024-RUGGH,0.008
2263-SFSQZ,0.008
1820-DJFPH,0.008
5115-SQAAU,0.008
6609-MXJHJ,0.008
4896-CPRPF,0.008
8450-LUGUK,0.008
1468-DEFNC,0.008
9565-AXSMR,0.008
0902-XKXPN,0.007
6976-BWGLQ,0.007
4742-TXUEX,0.007
7711-GQBZC,0.007
2607-DHDAK,0.007
3190-ITQXP,0.007
5884-FBCTL,0.007
5465-BUBFA,0.007
6770-UAYGJ,0.007
2642-MAWLJ,0.007
6855-VLGOS,0.007
7033-CLAMM,0.007
1839-FBNFR,0.007
8224-KDLKN,0.007
9068-FHQHD,0.007
7876-DNYAP,0.007
5322-ZSMZY,0.007
7328-ZJAJO,0.007
2230-XTUWL,0.007
6619-RPLQZ,0.007
8750-QWZAJ,0.007
8215-NGSPE,0.007
8807-OPMBM,0.007
9251-AWQGT,0.007
7008-LZVOZ,0.007
5902-WBLSE,0.007
8380-MQINP,0.007
5845-BZZIB,0.007
7696-CFTAT,0.007
8165-ZJRNM,0.007
3642-BYHDO,0.007
6734-JDTTV,0.007
9537-JALFH,0.007
0625-AFOHS,0.007
1248-DYXUB,0.007
9430-NKQLY,0.007
2626-VEEWG,0.007
8129-GMVGI,0.007
4335-UPJSI,0.007
5804-JMYIO,0.007
7293-LSCDV,0.007
4821-WQOYN,0.007
8727-JQFHV,0.007
0264-CNITK,0.007
7673-BQGKU,0.007
3777-XROBG,0.006
4652-ODEVH,0.006
2236-HILPA,0.006
2888-ADFAO,0.006
0174-QRVVY,0.006
7684-XSZIY,0.006
2346-LOCWC,0.006
9650-VBUOG,0.006
6685-XSHHU,0.006
6621-NRZAK,0.006
3812-LRZIR,0.006
8292-ITGYJ,0.006
8946-BFWSG,0.006
9585-KKMFD,0.006
0603-TPMIB,0.006
7558-IMLMT,0.006
2908-WGAXL,0.006
9385-EHGDO,0.006
2050-ONYDQ,0.006
5296-BFCYD,0.006
9173-IVZVP,0.006
7729-XBTWX,0.006
2418-TPEUN,0.006
7010-BRBUU,0.006
9135-HSWOC,0.006
4878-BUNFV,0.006
6928-ONTRW,0.006
3810-PJUHR,0.006
6813-GZQCG,0.006
5939-SXWHM,0.006
1052-QJIBV,0.006
6518-PPLMZ,0.006
7064-JHXCE,0.006
7717-BICXI,0.006
4625-XMOYM,0.006
5622-UEJFI,0.006
2799-TSLAG,0.006
3996-ZNWYK,0.005
3451-VAWLI,0.005
9800-OUIGR,0.005
3967-VQOGC,0.005
1830-IPXVJ,0.005
4086-WITJG,0.005
1098-KFQEC,0.005
3173-WSSUE,0.005
0562-HKHML,0.005
0464-WJTKO,0.005
6762-NSODU,0.005
5970-GHJAW,0.005
8755-OGKNA,0.005
3088-FVYWK,0.005
0962-CQPWQ,0.005
8229-BUJHX,0.005
1399-OUPJN,0.005
1403-GYAFU,0.005
9257-AZMTZ,0.005
3373-DIUUN,0.005
7634-HLQJR,0.005
9593-CVZKR,0.005
5793-YOLJN,0.005
6582-PLFUU,0.005
8164-OCKUJ,0.005
3389-KTRXV,0.005
5249-QYHEX,0.005
4609-KNNWG,0.005
7503-EPSZW,0.005
2808-CHTDM,0.005
9975-GPKZU,0.005
2400-FEQME,0.005
4534-WGCIR,0.005
1166-PQLGG,0.005
8917-SZTTJ,0.005
9371-BITHB,0.005
3472-QPRCH,0.005
7980-MHFLQ,0.005
0042-RLHYP,0.005
0386-CWRGM,0.005
5480-XTFFL,0.005
0040-HALCW,0.005
6340-DACFT,0.005
6980-IMXXE,0.005
1709-EJDOX,0.005
5220-AGAAX,0.005
1555-HAPSU,0.005
1574-DYCWE,0.005
7268-WNTCP,0.004
6479-SZPLM,0.004
4195-PNGZS,0.004
5242-UOWHD,0.004
6963-KQYQB,0.004
3678-MNGZX,0.004
2207-RYYRL,0.004
8966-KZXXA,0.004
2208-NKVVH,0.004
4957-SREEC,0.004
6169-PPETC,0.004
9625-RZFUK,0.004
8043-PNYSD,0.004
6285-FTQBF,0.004
1106-HRLKZ,0.004
0480-KYJVA,0.004
0485-ZBSLN,0.004
8711-LOBKY,0.004
5549-ZGHFB,0.004
8780-IHCRN,0.004
3460-TJBWI,0.004
0394-YONDK,0.004
4979-HPRFL,0.004
6181-AXXYF,0.004
4779-ZGICK,0.003
